Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,AvgH,AvgD,AvgA,HomeElo,AwayElo,EloDiff,Team,GoalsFor,GoalsAgainst,ShotsFor,ShotsAgainst,GF_shift,GA_shift,SF_shift,SA_shift,Roll_GF,Roll_GA,Roll_SF,Roll_SA,Team_Away,GoalsFor_Away,GoalsAgainst_Away,ShotsFor_Away,ShotsAgainst_Away,GF_shift_Away,GA_shift_Away,SF_shift_Away,SA_shift_Away,Roll_GF_Away,Roll_GA_Away,Roll_SF_Away,Roll_SA_Away,Prob_H_raw,Prob_D_raw,Prob_A_raw,Prob_H,Prob_D,Prob_A,MarketExpPts_H,MarketExpPts_A,MarketWinStrength,MarketDrawStrength,OddsRatio_HA,OddsRatio_HD,OddsRatio_AD,Target,HomeTeam_enc,AwayTeam_enc,Target_enc
2022_23,2022-08-21,West Ham,Brighton,0,2,A,0,1,A,13,11,3,2,5,4,10,7,2,0,0,0,2.32,3.41,3.14,1491.0222343143096,1504.4777656856904,-13.455531371380857,West Ham,0,2,13,11,0.0,1.0,19.0,13.0,1.4,1.4,12.6,12.8,Brighton,2,0,11,13,0.0,0.0,13.0,4.0,1.4,1.4,12.8,12.6,0.4310344827586207,0.29325513196480935,0.3184713375796178,0.4133588640873399,0.2812294911092752,0.3054116448033849,1.5213060833712948,1.19746442551943,0.10794721928395501,0.2812294911092752,1.3534482758620692,1.4698275862068968,1.085987261146497,A,25,4,0
2022_23,2022-08-21,Newcastle,Man City,3,3,D,2,1,H,12,21,6,10,5,5,14,7,4,2,0,0,8.67,5.11,1.37,1504.5222343143096,1508.9777656856904,-4.455531371380857,Newcastle,3,3,12,21,0.0,0.0,4.0,13.0,1.4,1.4,12.6,12.8,Man City,3,3,21,12,4.0,0.0,19.0,3.0,1.4,1.4,12.8,12.6,0.11534025374855825,0.19569471624266144,0.7299270072992701,0.11080160108131551,0.18799410594422805,0.7012042929744565,0.5203989091881746,2.291606984867598,-0.590402691893141,0.18799410594422805,0.15801614763552482,0.5893886966551327,3.72992700729927,D,19,17,1
2022_23,2022-08-22,Man United,Liverpool,2,1,H,1,0,H,12,17,4,5,6,8,11,7,3,1,0,0,5.22,4.38,1.6,1491.0779491185874,1499.9220508814126,-8.844101762825176,Man United,2,1,12,17,0.0,4.0,15.0,13.0,1.4,1.4,12.6,12.8,Liverpool,1,2,17,12,1.0,1.0,24.0,7.0,1.4,1.4,12.8,12.6,0.19157088122605365,0.22831050228310504,0.625,0.18334222836153577,0.2185037516089536,0.5981540200295105,0.7685304366935609,2.0129658116974847,-0.41481179166797466,0.2185037516089536,0.30651340996168586,0.8390804597701149,2.7375,H,18,15,2
2022_23,2022-08-27,Brighton,Leeds,1,0,H,0,0,D,13,10,4,2,5,3,10,14,2,3,0,0,1.91,3.73,4.04,1509.7037337043546,1508.0162095631358,1.6875241412187734,Brighton,1,0,13,10,2.0,0.0,11.0,13.0,1.4,1.4,12.6,12.8,Leeds,0,1,10,13,3.0,0.0,12.0,14.0,1.4,1.4,12.8,12.6,0.5235602094240838,0.2680965147453083,0.24752475247524752,0.5038198054824656,0.2579881577671607,0.2381920367503736,1.7694475742145577,0.9725642680182816,0.26562776873209204,0.2579881577671607,2.1151832460732987,1.9528795811518325,0.9232673267326733,H,4,13,2
2022_23,2022-08-27,Southampton,Man United,0,1,A,0,0,D,17,11,5,6,5,3,4,14,0,3,0,0,4.27,4.06,1.8,1500.984483571355,1494.7939358464862,6.190547724868793,Southampton,0,1,17,11,2.0,1.0,9.0,6.0,1.4,1.4,12.6,12.8,Man United,1,0,11,17,2.0,1.0,12.0,17.0,1.4,1.4,12.8,12.6,0.234192037470726,0.24630541871921185,0.5555555555555556,0.2260425237084831,0.23773437838305983,0.5362230979084571,0.9158619495085092,1.8464036721084314,-0.310180574199974,0.23773437838305983,0.42154566744730687,0.9508196721311476,2.255555555555555,A,22,18,0
2022_23,2022-08-27,Liverpool,Bournemouth,9,0,H,5,0,H,19,5,12,2,8,1,6,5,0,1,0,0,1.11,10.17,25.51,1496.2060641535138,1494.738920777827,1.4671433756868737,Liverpool,9,0,19,5,1.0,2.0,17.0,12.0,1.4,1.4,12.6,12.8,Bournemouth,0,9,5,19,0.0,3.0,6.0,14.0,1.4,1.4,12.8,12.6,0.9009009009009008,0.09832841691248771,0.03920031360250882,0.8675608569379166,0.09468953305812071,0.037749610003962666,2.6973721038718703,0.2079383630700087,0.8298112469339539,0.09468953305812071,22.98198198198198,9.162162162162161,0.39866718933751466,H,15,2,2
2022_23,2022-08-27,Brentford,Everton,1,1,D,0,1,A,19,14,5,7,8,5,8,8,2,2,0,0,2.06,3.47,3.77,1500.7610520945707,1490.2396205525108,10.521431542059872,Brentford,1,1,19,14,2.0,3.0,13.0,18.0,1.4,1.4,12.6,12.8,Everton,1,1,14,19,1.0,1.0,19.0,14.0,1.4,1.4,12.8,12.6,0.4854368932038835,0.2881844380403458,0.26525198938992045,0.46727246100377556,0.2774009422673711,0.2553265967288535,1.6792183252786979,1.0433807324539317,0.21194586427492207,0.2774009422673711,1.8300970873786406,1.6844660194174759,0.9204244031830239,D,3,9,1
2022_23,2022-08-27,Man City,Crystal Palace,4,2,H,0,2,A,18,2,5,2,6,1,14,8,1,2,0,0,1.19,7.56,15.25,1509.816770584374,1499.238247705221,10.578522879152843,Man City,4,2,18,2,3.0,3.0,21.0,12.0,1.4,1.4,12.6,12.8,Crystal Palace,2,4,2,18,3.0,1.0,17.0,13.0,1.4,1.4,12.8,12.6,0.8403361344537815,0.1322751322751323,0.06557377049180328,0.8094280926099756,0.12740997754045913,0.06316192984956531,2.555694255370386,0.31689576708915507,0.7462661627604104,0.12740997754045913,12.815126050420169,6.352941176470588,0.49573770491803276,H,17,8,2
2022_23,2022-08-27,Arsenal,Fulham,2,1,H,0,0,D,22,11,8,3,9,2,6,12,2,3,0,0,1.32,5.77,9.44,1514.2053644178952,1503.6272234974144,10.578140920480791,Arsenal,2,1,22,11,3.0,0.0,14.0,6.0,1.4,1.4,12.6,12.8,Fulham,1,2,11,22,3.0,2.0,18.0,13.0,1.4,1.4,12.8,12.6,0.7575757575757576,0.1733102253032929,0.10593220338983052,0.7306736779974781,0.16715585007914577,0.10217047192337618,2.35917688407158,0.4736672658492743,0.6285032060741019,0.16715585007914577,7.1515151515151505,4.371212121212121,0.611228813559322,H,0,10,2
2022_23,2022-08-27,Chelsea,Leicester,2,1,H,0,0,D,7,17,3,5,3,11,10,7,1,2,1,0,1.42,4.93,7.52,1500.8714930202696,1490.1835286495175,10.68796437075207,Chelsea,2,1,7,17,0.0,3.0,14.0,12.0,1.4,1.4,12.6,12.8,Leicester,1,2,17,7,1.0,2.0,6.0,9.0,1.4,1.4,12.8,12.6,0.7042253521126761,0.20283975659229211,0.13297872340425532,0.6771112239418767,0.19503000770739654,0.1278587683507267,2.226363679533027,0.5786063127595766,0.54925245559115,0.19503000770739654,5.295774647887324,3.471830985915493,0.6555851063829787,H,6,14,2
2022_23,2022-08-28,Aston Villa,West Ham,0,1,A,0,0,D,9,7,3,2,3,2,10,10,2,0,0,0,2.3,3.43,3.18,1496.3174670990568,1485.7962662956454,10.521200803411375,Aston Villa,0,1,9,7,1.0,3.0,13.0,17.0,1.4,1.4,12.6,12.8,West Ham,1,0,7,9,0.0,2.0,13.0,11.0,1.4,1.4,12.8,12.6,0.4347826086956522,0.29154518950437314,0.31446540880503143,0.4177415895581838,0.2801182670506771,0.30214014339113915,1.5333430357252285,1.1865386972240946,0.11560144616704465,0.2801182670506771,1.3826086956521741,1.4913043478260872,1.078616352201258,A,1,25,0
